episode,env_steps_total,episode_reward,score,survival_steps,epsilon,loss_mean,terminated,truncated,death_reason,fruit_reward_sum,distance_shaping_reward_sum,death_penalty_sum
70,3587,-1.0,1,29,0.916527,0.9856,True,False,wall,10.0,-1.0,-10.0
71,3667,-19.0,0,80,0.915794,1.062,True,False,wall,0.0,-9.0,-10.0
72,3692,1.0,1,25,0.915566,1.0593,True,False,wall,10.0,1.0,-10.0
73,3811,22.0,2,119,0.914477,1.1831,True,False,wall,20.0,12.0,-10.0
74,3862,-16.0,0,51,0.91401,0.9801,True,False,wall,0.0,-6.0,-10.0
75,3930,-13.0,0,68,0.913389,0.8426,True,False,wall,0.0,-3.0,-10.0
76,3983,-2.0,0,53,0.912905,0.9361,True,False,wall,0.0,8.0,-10.0
77,4116,28.0,2,133,0.911692,0.813,True,False,wall,20.0,18.0,-10.0
78,4155,3.0,1,39,0.911336,1.0268,True,False,wall,10.0,3.0,-10.0
79,4246,-14.0,0,91,0.910507,0.8872,True,False,wall,0.0,-4.0,-10.0
80,4265,-1.0,1,19,0.910334,0.9414,True,False,wall,10.0,-1.0,-10.0
81,4321,-7.0,0,56,0.909825,1.1153,True,False,wall,0.0,3.0,-10.0
82,4355,17.0,2,34,0.909515,1.1506,True,False,wall,20.0,7.0,-10.0
83,4467,-11.0,0,112,0.908497,0.9621,True,False,wall,0.0,-1.0,-10.0
84,4576,13.0,1,109,0.907508,0.9872,True,False,wall,10.0,13.0,-10.0
85,4598,23.0,2,22,0.907308,0.9965,True,False,wall,20.0,13.0,-10.0
86,4614,-7.0,0,16,0.907163,0.9629,True,False,wall,0.0,3.0,-10.0
87,4677,-14.0,0,63,0.906592,1.1557,True,False,wall,0.0,-4.0,-10.0
88,4725,-11.0,0,48,0.906156,1.1232,True,False,wall,0.0,-1.0,-10.0
89,4764,9.0,1,39,0.905803,1.0745,True,False,wall,10.0,9.0,-10.0
90,4883,-14.0,0,119,0.904726,0.9684,True,False,wall,0.0,-4.0,-10.0
91,4933,-17.0,0,50,0.904274,1.0713,True,False,wall,0.0,-7.0,-10.0
92,5043,6.0,1,110,0.903279,1.1736,True,False,wall,10.0,6.0,-10.0
93,5080,-7.0,1,37,0.902945,1.0087,True,False,wall,10.0,-7.0,-10.0
94,5096,-21.0,0,16,0.902801,0.9891,True,False,wall,0.0,-11.0,-10.0
95,5163,-12.0,0,67,0.902196,0.8179,True,False,wall,0.0,-2.0,-10.0
96,5197,-3.0,0,34,0.901889,0.9834,True,False,wall,0.0,7.0,-10.0
97,5264,-14.0,0,67,0.901285,0.8681,True,False,wall,0.0,-4.0,-10.0
98,5283,-18.0,0,19,0.901114,0.832,True,False,wall,0.0,-8.0,-10.0
99,5309,-3.0,0,26,0.90088,0.8682,True,False,wall,0.0,7.0,-10.0
100,5446,-4.0,0,137,0.899647,0.865,True,False,wall,0.0,6.0,-10.0
101,5513,5.0,1,67,0.899044,1.3931,True,False,wall,10.0,5.0,-10.0
102,5526,-2.0,0,13,0.898927,1.4066,True,False,wall,0.0,8.0,-10.0
103,5554,-15.0,0,28,0.898675,1.3603,True,False,wall,0.0,-5.0,-10.0
104,5605,5.0,1,51,0.898217,0.9025,True,False,wall,10.0,5.0,-10.0
105,5700,-4.0,0,95,0.897364,0.8937,True,False,wall,0.0,6.0,-10.0
106,5731,15.0,1,31,0.897086,0.9799,True,False,wall,10.0,15.0,-10.0
107,5750,-14.0,0,19,0.896916,1.1641,True,False,wall,0.0,-4.0,-10.0
108,5810,-15.0,0,60,0.896378,2.0049,True,False,wall,0.0,-5.0,-10.0
109,5825,-4.0,0,15,0.896243,1.6662,True,False,wall,0.0,6.0,-10.0
110,5850,-10.0,0,25,0.896019,1.233,True,False,wall,0.0,0.0,-10.0
111,5869,-10.0,0,19,0.895849,1.0256,True,False,wall,0.0,0.0,-10.0
112,5988,-5.0,1,119,0.894784,1.2806,True,False,wall,10.0,-5.0,-10.0
113,6039,-6.0,0,51,0.894327,1.0079,True,False,wall,0.0,4.0,-10.0
114,6074,-2.0,0,35,0.894014,0.8578,True,False,wall,0.0,8.0,-10.0
115,6152,4.0,1,78,0.893317,0.7115,True,False,wall,10.0,4.0,-10.0
