episode,env_steps_total,episode_reward,score,survival_steps,epsilon,loss_mean,terminated,truncated,death_reason,fruit_reward_sum,distance_shaping_reward_sum,death_penalty_sum
0,54,6.0,1,54,0.949393,0.0,True,False,wall,10.0,6.0,-10.0
1,109,-14.0,0,55,0.948775,0.0,True,False,wall,0.0,-4.0,-10.0
2,149,-17.0,0,40,0.948325,0.0,True,False,wall,0.0,-7.0,-10.0
3,174,-18.0,0,25,0.948045,0.0,True,False,wall,0.0,-8.0,-10.0
4,227,-12.0,0,53,0.94745,0.0,True,False,wall,0.0,-2.0,-10.0
5,304,-22.0,0,77,0.946586,0.0,True,False,wall,0.0,-12.0,-10.0
6,361,-5.0,1,57,0.945948,0.0,True,False,wall,10.0,-5.0,-10.0
7,393,-17.0,0,32,0.94559,0.0,True,False,wall,0.0,-7.0,-10.0
8,418,9.0,1,25,0.94531,0.0,True,False,wall,10.0,9.0,-10.0
9,481,12.0,2,63,0.944605,0.0,True,False,wall,20.0,2.0,-10.0
10,522,-12.0,0,41,0.944147,0.0,True,False,wall,0.0,-2.0,-10.0
11,656,-21.0,0,134,0.94265,0.0,True,False,wall,0.0,-11.0,-10.0
12,729,3.0,1,73,0.941836,0.0,True,False,wall,10.0,3.0,-10.0
13,752,-16.0,0,23,0.94158,0.0,True,False,wall,0.0,-6.0,-10.0
14,789,-20.0,0,37,0.941167,0.0,True,False,wall,0.0,-10.0,-10.0
15,858,-14.0,0,69,0.940399,0.0,True,False,wall,0.0,-4.0,-10.0
16,895,-22.0,0,37,0.939987,0.0,True,False,wall,0.0,-12.0,-10.0
17,913,-11.0,0,18,0.939787,0.0,True,False,wall,0.0,-1.0,-10.0
18,963,0.0,1,50,0.939231,0.0,True,False,wall,10.0,0.0,-10.0
19,981,-7.0,0,18,0.939031,0.0,True,False,wall,0.0,3.0,-10.0
20,1050,-18.0,0,69,0.938265,0.0,True,False,wall,0.0,-8.0,-10.0
21,1085,-22.0,0,35,0.937876,0.0,True,False,wall,0.0,-12.0,-10.0
22,1138,-8.0,0,53,0.937288,0.0,True,False,wall,0.0,2.0,-10.0
23,1181,-14.0,0,43,0.936811,0.0,True,False,wall,0.0,-4.0,-10.0
24,1219,-15.0,0,38,0.93639,0.0,True,False,wall,0.0,-5.0,-10.0
25,1235,-17.0,0,16,0.936213,0.0,True,False,wall,0.0,-7.0,-10.0
26,1250,-18.0,0,15,0.936047,0.0,True,False,wall,0.0,-8.0,-10.0
27,1268,-13.0,0,18,0.935847,0.0,True,False,wall,0.0,-3.0,-10.0
28,1282,-19.0,0,14,0.935692,0.0,True,False,wall,0.0,-9.0,-10.0
29,1304,-11.0,0,22,0.935449,0.0,True,False,wall,0.0,-1.0,-10.0
30,1344,0.0,1,40,0.935006,0.0,True,False,wall,10.0,0.0,-10.0
31,1383,-10.0,0,39,0.934575,0.0,True,False,wall,0.0,0.0,-10.0
32,1429,-19.0,0,46,0.934066,0.0,True,False,wall,0.0,-9.0,-10.0
33,1451,-10.0,1,22,0.933823,0.0,True,False,wall,10.0,-10.0,-10.0
34,1484,-20.0,0,33,0.933459,0.0,True,False,wall,0.0,-10.0,-10.0
35,1501,0.0,0,17,0.933271,0.0,True,False,wall,0.0,10.0,-10.0
36,1556,-12.0,0,55,0.932664,0.0,True,False,wall,0.0,-2.0,-10.0
37,1601,-18.0,0,45,0.932168,0.0,True,False,wall,0.0,-8.0,-10.0
38,1619,-13.0,0,18,0.931969,0.0,True,False,wall,0.0,-3.0,-10.0
39,1643,-19.0,0,24,0.931705,0.0,True,False,wall,0.0,-9.0,-10.0
40,1679,-9.0,0,36,0.931308,0.0,True,False,wall,0.0,1.0,-10.0
41,1723,-15.0,0,44,0.930823,0.0,True,False,wall,0.0,-5.0,-10.0
42,1781,0.0,1,58,0.930185,0.0,True,False,wall,10.0,0.0,-10.0
43,1864,-10.0,0,83,0.929272,0.0,True,False,wall,0.0,0.0,-10.0
44,1885,-14.0,0,21,0.929042,0.0,True,False,wall,0.0,-4.0,-10.0
45,1975,-5.0,0,90,0.928053,0.0,True,False,wall,0.0,5.0,-10.0
46,2026,-20.0,0,51,0.927494,0.0,True,False,wall,0.0,-10.0,-10.0
47,2064,-23.0,0,38,0.927077,0.0,True,False,wall,0.0,-13.0,-10.0
48,2164,-11.0,0,100,0.925981,0.0,True,False,wall,0.0,-1.0,-10.0
49,2180,-13.0,0,16,0.925806,0.0,True,False,wall,0.0,-3.0,-10.0
50,2225,-16.0,0,45,0.925314,0.0,True,False,wall,0.0,-6.0,-10.0
51,2255,-13.0,0,30,0.924985,0.0,True,False,wall,0.0,-3.0,-10.0
52,2267,-13.0,0,12,0.924854,0.0,True,False,wall,0.0,-3.0,-10.0
53,2337,-11.0,0,70,0.924089,0.0,True,False,wall,0.0,-1.0,-10.0
54,2355,-13.0,0,18,0.923892,0.0,True,False,wall,0.0,-3.0,-10.0
55,2368,-22.0,0,13,0.92375,0.0,True,False,wall,0.0,-12.0,-10.0
56,2410,-19.0,0,42,0.923292,0.0,True,False,wall,0.0,-9.0,-10.0
57,2432,-15.0,0,22,0.923052,0.0,True,False,wall,0.0,-5.0,-10.0
58,2445,-16.0,0,13,0.92291,0.0,True,False,wall,0.0,-6.0,-10.0
59,2509,-5.0,0,64,0.922212,0.0,True,False,wall,0.0,5.0,-10.0
60,2554,-22.0,0,45,0.921721,0.0,True,False,wall,0.0,-12.0,-10.0
61,2647,-10.0,0,93,0.920709,0.0,True,False,wall,0.0,0.0,-10.0
62,2680,-1.0,1,33,0.920349,0.0,True,False,wall,10.0,-1.0,-10.0
63,2744,-13.0,0,64,0.919653,0.0,True,False,wall,0.0,-3.0,-10.0
64,2779,-6.0,0,35,0.919273,0.0,True,False,wall,0.0,4.0,-10.0
65,2871,-19.0,0,92,0.918274,0.0,True,False,wall,0.0,-9.0,-10.0
66,2933,-13.0,0,62,0.917601,0.0,True,False,wall,0.0,-3.0,-10.0
67,2995,8.0,1,62,0.916929,0.0,True,False,wall,10.0,8.0,-10.0
68,3065,-17.0,0,70,0.916171,0.0,True,False,wall,0.0,-7.0,-10.0
69,3097,-3.0,0,32,0.915825,0.0,True,False,wall,0.0,7.0,-10.0
70,3114,-18.0,0,17,0.915641,0.0,True,False,wall,0.0,-8.0,-10.0
71,3222,-15.0,0,108,0.914473,0.0,True,False,wall,0.0,-5.0,-10.0
