episode,env_steps_total,episode_reward,score,survival_steps,epsilon,loss_mean,terminated,truncated,death_reason,fruit_reward_sum,distance_shaping_reward_sum,death_penalty_sum
72,3076,9.0,1,35,0.916052,0.0,True,False,wall,10.0,9.0,-10.0
73,3115,-3.0,1,39,0.91563,0.0,True,False,wall,10.0,-3.0,-10.0
74,3132,-12.0,0,17,0.915446,0.0,True,False,wall,0.0,-2.0,-10.0
75,3180,-17.0,0,48,0.914927,0.0,True,False,wall,0.0,-7.0,-10.0
76,3256,-19.0,0,76,0.914105,0.0,True,False,wall,0.0,-9.0,-10.0
77,3270,-5.0,0,14,0.913954,0.0,True,False,wall,0.0,5.0,-10.0
78,3322,-11.0,0,52,0.913393,0.0,True,False,wall,0.0,-1.0,-10.0
79,3405,-16.0,0,83,0.912498,0.0,True,False,wall,0.0,-6.0,-10.0
80,3501,10.0,1,96,0.911463,0.0,True,False,wall,10.0,10.0,-10.0
81,3542,-20.0,0,41,0.911022,0.0,True,False,wall,0.0,-10.0,-10.0
82,3564,-4.0,1,22,0.910785,0.0,True,False,wall,10.0,-4.0,-10.0
83,3630,-6.0,1,66,0.910075,0.0,True,False,wall,10.0,-6.0,-10.0
84,3647,-12.0,0,17,0.909892,0.0,True,False,wall,0.0,-2.0,-10.0
85,3669,-19.0,0,22,0.909656,0.0,True,False,wall,0.0,-9.0,-10.0
86,3711,-4.0,1,42,0.909205,0.0,True,False,wall,10.0,-4.0,-10.0
87,3794,-16.0,0,83,0.908314,0.0,True,False,wall,0.0,-6.0,-10.0
88,3810,-5.0,0,16,0.908142,0.0,True,False,wall,0.0,5.0,-10.0
89,3859,-5.0,1,49,0.907617,0.0,True,False,wall,10.0,-5.0,-10.0
90,3922,-14.0,0,63,0.906942,0.0,True,False,wall,0.0,-4.0,-10.0
91,3963,-14.0,0,41,0.906503,0.0,True,False,wall,0.0,-4.0,-10.0
92,4015,-13.0,0,52,0.905946,0.0,True,False,wall,0.0,-3.0,-10.0
93,4043,4.0,1,28,0.905646,0.0,True,False,wall,10.0,4.0,-10.0
94,4060,-16.0,0,17,0.905465,0.0,True,False,wall,0.0,-6.0,-10.0
95,4130,-21.0,0,70,0.904716,0.0,True,False,wall,0.0,-11.0,-10.0
96,4164,-17.0,0,34,0.904353,0.0,True,False,wall,0.0,-7.0,-10.0
97,4223,-12.0,0,59,0.903723,0.0,True,False,wall,0.0,-2.0,-10.0
98,4269,-9.0,0,46,0.903233,0.0,True,False,wall,0.0,1.0,-10.0
99,4307,-19.0,0,38,0.902827,0.0,True,False,wall,0.0,-9.0,-10.0
100,4344,-16.0,0,37,0.902433,0.0,True,False,wall,0.0,-6.0,-10.0
101,4356,-9.0,0,12,0.902305,0.0,True,False,wall,0.0,1.0,-10.0
102,4381,-12.0,0,25,0.902039,0.0,True,False,wall,0.0,-2.0,-10.0
103,4415,-17.0,0,34,0.901677,0.0,True,False,wall,0.0,-7.0,-10.0
104,4474,-4.0,0,59,0.901049,0.0,True,False,wall,0.0,6.0,-10.0
105,4493,-18.0,0,19,0.900847,0.0,True,False,wall,0.0,-8.0,-10.0
106,4507,-13.0,0,14,0.900698,0.0,True,False,wall,0.0,-3.0,-10.0
107,4534,-4.0,0,27,0.900411,0.0,True,False,wall,0.0,6.0,-10.0
108,4553,-20.0,0,19,0.900209,0.0,True,False,wall,0.0,-10.0,-10.0
109,4572,7.0,1,19,0.900007,0.0,True,False,wall,10.0,7.0,-10.0
110,4624,-23.0,0,52,0.899455,0.0,True,False,wall,0.0,-13.0,-10.0
111,4671,-12.0,0,47,0.898956,0.0,True,False,wall,0.0,-2.0,-10.0
112,4800,-14.0,0,129,0.897588,0.0,True,False,wall,0.0,-4.0,-10.0
113,4829,-20.0,0,29,0.897281,0.0,True,False,wall,0.0,-10.0,-10.0
114,4988,-14.0,0,159,0.895599,0.0,True,False,wall,0.0,-4.0,-10.0
115,5033,-12.0,0,45,0.895123,0.0,True,False,wall,0.0,-2.0,-10.0
116,5050,-10.0,0,17,0.894944,0.0,True,False,wall,0.0,0.0,-10.0
117,5089,-22.0,0,39,0.894532,0.0,True,False,wall,0.0,-12.0,-10.0
118,5116,-4.0,0,27,0.894247,0.0,True,False,wall,0.0,6.0,-10.0
119,5167,-20.0,0,51,0.893709,0.0,True,False,wall,0.0,-10.0,-10.0
120,5192,-14.0,0,25,0.893445,0.0,True,False,wall,0.0,-4.0,-10.0
121,5216,-23.0,0,24,0.893192,0.0,True,False,wall,0.0,-13.0,-10.0
122,5258,-9.0,0,42,0.89275,0.0,True,False,wall,0.0,1.0,-10.0
123,5282,-17.0,0,24,0.892497,0.0,True,False,wall,0.0,-7.0,-10.0
124,5306,-23.0,0,24,0.892244,0.0,True,False,wall,0.0,-13.0,-10.0
125,5443,-20.0,0,137,0.890803,0.0,True,False,wall,0.0,-10.0,-10.0
126,5476,-20.0,0,33,0.890456,0.0,True,False,wall,0.0,-10.0,-10.0
127,5488,-15.0,0,12,0.89033,0.0,True,False,wall,0.0,-5.0,-10.0
128,5605,20.0,2,117,0.889102,0.0,True,False,wall,20.0,10.0,-10.0
129,5666,-15.0,1,61,0.888462,0.0,True,False,wall,10.0,-15.0,-10.0
130,5686,-13.0,0,20,0.888253,0.0,True,False,wall,0.0,-3.0,-10.0
131,5706,-19.0,0,20,0.888043,0.0,True,False,wall,0.0,-9.0,-10.0
132,5728,-19.0,0,22,0.887813,0.0,True,False,wall,0.0,-9.0,-10.0
133,5744,-13.0,0,16,0.887645,0.0,True,False,wall,0.0,-3.0,-10.0
134,5758,-15.0,0,14,0.887499,0.0,True,False,wall,0.0,-5.0,-10.0
135,5772,-19.0,0,14,0.887352,0.0,True,False,wall,0.0,-9.0,-10.0
136,5855,15.0,1,83,0.886484,0.0,True,False,wall,10.0,15.0,-10.0
137,5891,-11.0,0,36,0.886108,0.0,True,False,wall,0.0,-1.0,-10.0
138,5908,-20.0,0,17,0.88593,0.0,True,False,wall,0.0,-10.0,-10.0
139,6010,-17.0,0,102,0.884865,0.0,True,False,wall,0.0,-7.0,-10.0
140,6025,-6.0,0,15,0.884708,0.0,True,False,wall,0.0,4.0,-10.0
141,6155,-13.0,0,130,0.883353,0.0,True,False,wall,0.0,-3.0,-10.0
142,6192,9.0,1,37,0.882968,0.0,True,False,wall,10.0,9.0,-10.0
143,6244,-15.0,0,52,0.882426,0.0,True,False,wall,0.0,-5.0,-10.0
144,6332,-21.0,0,88,0.881511,0.0,True,False,wall,0.0,-11.0,-10.0
145,6476,-1.0,0,144,0.880016,0.0,True,False,wall,0.0,9.0,-10.0
146,6514,-13.0,0,38,0.879622,0.0,True,False,wall,0.0,-3.0,-10.0
147,6549,-10.0,0,35,0.879259,0.0,True,False,wall,0.0,0.0,-10.0
148,6649,-13.0,0,100,0.878223,0.0,True,False,wall,0.0,-3.0,-10.0
149,6671,-17.0,0,22,0.877995,0.0,True,False,wall,0.0,-7.0,-10.0
150,6713,-5.0,0,42,0.877561,0.0,True,False,wall,0.0,5.0,-10.0
151,6817,29.0,2,104,0.876485,0.0,True,False,wall,20.0,19.0,-10.0
152,6852,-20.0,0,35,0.876124,0.0,True,False,wall,0.0,-10.0,-10.0
153,6869,-4.0,0,17,0.875948,0.0,True,False,wall,0.0,6.0,-10.0
154,6919,-23.0,0,50,0.875432,0.0,True,False,wall,0.0,-13.0,-10.0
155,6948,-18.0,0,29,0.875133,0.0,True,False,wall,0.0,-8.0,-10.0
156,7050,-19.0,0,102,0.874082,0.0,True,False,wall,0.0,-9.0,-10.0
157,7104,-13.0,0,54,0.873526,0.0,True,False,wall,0.0,-3.0,-10.0
158,7123,-8.0,0,19,0.87333,0.0,True,False,wall,0.0,2.0,-10.0
159,7160,0.0,0,37,0.872949,0.0,True,False,wall,0.0,10.0,-10.0
160,7189,-18.0,0,29,0.872651,0.0,True,False,wall,0.0,-8.0,-10.0
161,7250,-12.0,0,61,0.872024,0.0,True,False,wall,0.0,-2.0,-10.0
162,7292,-17.0,0,42,0.871593,0.0,True,False,wall,0.0,-7.0,-10.0
163,7394,-9.0,0,102,0.870546,0.0,True,False,wall,0.0,1.0,-10.0
164,7460,-17.0,0,66,0.869869,0.0,True,False,wall,0.0,-7.0,-10.0
165,7513,-20.0,0,53,0.869326,0.0,True,False,wall,0.0,-10.0,-10.0
166,7554,5.0,1,41,0.868906,0.0,True,False,wall,10.0,5.0,-10.0
167,7575,-14.0,0,21,0.868691,0.0,True,False,wall,0.0,-4.0,-10.0
168,7662,-10.0,0,87,0.867802,0.0,True,False,wall,0.0,0.0,-10.0
