episode,env_steps_total,episode_reward,score,survival_steps,epsilon,loss_mean,terminated,truncated,death_reason,fruit_reward_sum,distance_shaping_reward_sum,death_penalty_sum
0,54,6.0,1,54,0.949487,0.0,True,False,wall,10.0,6.0,-10.0
1,109,-14.0,0,55,0.948965,0.0,True,False,wall,0.0,-4.0,-10.0
2,149,-17.0,0,40,0.948586,0.0,True,False,wall,0.0,-7.0,-10.0
3,174,-18.0,0,25,0.948348,0.0,True,False,wall,0.0,-8.0,-10.0
4,227,-12.0,0,53,0.947846,0.0,True,False,wall,0.0,-2.0,-10.0
5,269,-17.0,0,42,0.947448,3.1713,True,False,wall,0.0,-7.0,-10.0
6,299,15.0,2,30,0.947164,2.7404,True,False,wall,20.0,5.0,-10.0
7,321,-5.0,0,22,0.946955,8.2608,True,False,wall,0.0,5.0,-10.0
8,358,-12.0,0,37,0.946605,19.0814,True,False,wall,0.0,-2.0,-10.0
9,397,-3.0,1,39,0.946236,6.274,True,False,wall,10.0,-3.0,-10.0
10,472,-4.0,0,75,0.945527,4.4639,True,False,wall,0.0,6.0,-10.0
11,499,-12.0,0,27,0.945271,2.6961,True,False,wall,0.0,-2.0,-10.0
12,542,-20.0,0,43,0.944865,2.8313,True,False,wall,0.0,-10.0,-10.0
13,566,-9.0,0,24,0.944638,2.9833,True,False,wall,0.0,1.0,-10.0
14,654,-21.0,0,88,0.943807,3.2154,True,False,wall,0.0,-11.0,-10.0
15,678,-19.0,0,24,0.943581,3.9073,True,False,wall,0.0,-9.0,-10.0
16,747,-4.0,0,69,0.94293,3.0683,True,False,wall,0.0,6.0,-10.0
17,834,28.0,2,87,0.94211,4.2663,True,False,wall,20.0,18.0,-10.0
18,858,-4.0,1,24,0.941884,9.7905,True,False,wall,10.0,-4.0,-10.0
19,1016,-21.0,0,158,0.940397,5.7035,True,False,wall,0.0,-11.0,-10.0
20,1195,11.0,1,179,0.938715,3.5252,True,False,wall,10.0,11.0,-10.0
21,1228,-5.0,1,33,0.938405,7.6637,True,False,wall,10.0,-5.0,-10.0
22,1264,-11.0,0,36,0.938068,9.0932,True,False,wall,0.0,-1.0,-10.0
23,1300,2.0,1,36,0.93773,5.8316,True,False,wall,10.0,2.0,-10.0
24,1463,-4.0,0,163,0.936203,11.5893,True,False,wall,0.0,6.0,-10.0
25,1501,-15.0,0,38,0.935847,22.3596,True,False,wall,0.0,-5.0,-10.0
26,1713,-4.0,1,212,0.933865,11.2757,True,False,wall,10.0,-4.0,-10.0
27,1735,-15.0,0,22,0.93366,19.0111,True,False,wall,0.0,-5.0,-10.0
28,1760,-6.0,0,25,0.933426,11.8719,True,False,wall,0.0,4.0,-10.0
29,1780,-19.0,0,20,0.93324,13.844,True,False,wall,0.0,-9.0,-10.0
30,1803,-7.0,1,23,0.933025,21.4761,True,False,wall,10.0,-7.0,-10.0
31,1822,-24.0,0,19,0.932848,15.2515,True,False,wall,0.0,-14.0,-10.0
32,1840,-11.0,0,18,0.93268,11.1444,True,False,wall,0.0,-1.0,-10.0
33,1887,14.0,2,47,0.932242,10.5439,True,False,wall,20.0,4.0,-10.0
34,1898,-12.0,0,11,0.932139,12.2612,True,False,wall,0.0,-2.0,-10.0
35,1946,-1.0,0,48,0.931692,7.7723,True,False,wall,0.0,9.0,-10.0
36,1985,-6.0,0,39,0.931328,9.1385,True,False,wall,0.0,4.0,-10.0
37,2003,-13.0,0,18,0.931161,4.7371,True,False,wall,0.0,-3.0,-10.0
38,2024,-2.0,0,21,0.930965,5.2446,True,False,wall,0.0,8.0,-10.0
39,2051,-2.0,0,27,0.930714,5.9807,True,False,wall,0.0,8.0,-10.0
40,2072,-16.0,0,21,0.930519,5.7639,True,False,wall,0.0,-6.0,-10.0
41,2131,11.0,1,59,0.92997,3.7715,True,False,wall,10.0,11.0,-10.0
42,2188,-14.0,0,57,0.92944,2.7562,True,False,wall,0.0,-4.0,-10.0
43,2208,-21.0,0,20,0.929254,2.6823,True,False,wall,0.0,-11.0,-10.0
44,2281,-18.0,0,73,0.928576,2.3329,True,False,wall,0.0,-8.0,-10.0
45,2334,-16.0,0,53,0.928084,2.0553,True,False,wall,0.0,-6.0,-10.0
46,2355,-2.0,0,21,0.927889,2.1258,True,False,wall,0.0,8.0,-10.0
47,2422,-1.0,1,67,0.927267,2.0977,True,False,wall,10.0,-1.0,-10.0
48,2511,27.0,1,89,0.926443,2.4876,True,False,wall,10.0,27.0,-10.0
49,2546,-18.0,0,35,0.926118,2.1644,True,False,wall,0.0,-8.0,-10.0
50,2564,2.0,1,18,0.925952,2.5318,True,False,wall,10.0,2.0,-10.0
51,2668,-1.0,0,104,0.924989,3.3443,True,False,wall,0.0,9.0,-10.0
52,2781,-18.0,0,113,0.923944,3.3905,True,False,wall,0.0,-8.0,-10.0
53,2796,-20.0,0,15,0.923806,3.3495,True,False,wall,0.0,-10.0,-10.0
54,2821,-10.0,0,25,0.923575,4.5619,True,False,wall,0.0,0.0,-10.0
55,2842,-14.0,0,21,0.923381,4.3388,True,False,wall,0.0,-4.0,-10.0
56,2873,-2.0,0,31,0.923095,4.1842,True,False,wall,0.0,8.0,-10.0
57,2916,13.0,1,43,0.922698,4.6484,True,False,wall,10.0,13.0,-10.0
58,2946,-15.0,0,30,0.922421,4.5276,True,False,wall,0.0,-5.0,-10.0
59,3022,2.0,1,76,0.92172,4.8168,True,False,wall,10.0,2.0,-10.0
60,3106,-15.0,0,84,0.920947,4.5014,True,False,wall,0.0,-5.0,-10.0
61,3138,-9.0,0,32,0.920652,4.7098,True,False,wall,0.0,1.0,-10.0
62,3178,-13.0,0,40,0.920284,3.8977,True,False,wall,0.0,-3.0,-10.0
63,3292,-19.0,0,114,0.919235,3.6535,True,False,wall,0.0,-9.0,-10.0
64,3413,-3.0,1,121,0.918124,3.8954,True,False,wall,10.0,-3.0,-10.0
65,3462,-20.0,0,49,0.917674,3.9743,True,False,wall,0.0,-10.0,-10.0
66,3539,-18.0,0,77,0.916967,4.3668,True,False,wall,0.0,-8.0,-10.0
67,3602,7.0,1,63,0.91639,3.0646,True,False,wall,10.0,7.0,-10.0
68,3687,7.0,1,85,0.915611,4.3517,True,False,wall,10.0,7.0,-10.0
69,3791,-17.0,0,104,0.91466,5.0993,True,False,wall,0.0,-7.0,-10.0
70,3803,-15.0,0,12,0.91455,4.276,True,False,wall,0.0,-5.0,-10.0
71,3828,-14.0,0,25,0.914321,6.3886,True,False,wall,0.0,-4.0,-10.0
72,3845,-18.0,0,17,0.914166,5.119,True,False,wall,0.0,-8.0,-10.0
73,3945,-9.0,0,100,0.913252,6.6769,True,False,wall,0.0,1.0,-10.0
74,3992,-20.0,0,47,0.912823,7.0507,True,False,wall,0.0,-10.0,-10.0
75,4064,-15.0,0,72,0.912166,4.1832,True,False,wall,0.0,-5.0,-10.0
76,4090,-1.0,0,26,0.911929,4.4483,True,False,wall,0.0,9.0,-10.0
77,4107,-20.0,0,17,0.911774,4.7632,True,False,wall,0.0,-10.0,-10.0
78,4125,-21.0,0,18,0.91161,4.2856,True,False,wall,0.0,-11.0,-10.0
79,4139,8.0,1,14,0.911482,3.4468,True,False,wall,10.0,8.0,-10.0
80,4300,-13.0,1,161,0.910016,3.4963,True,False,wall,10.0,-13.0,-10.0
81,4372,-21.0,0,72,0.909361,3.357,True,False,wall,0.0,-11.0,-10.0
82,4451,-18.0,0,79,0.908643,3.2206,True,False,wall,0.0,-8.0,-10.0
83,4467,-9.0,0,16,0.908497,3.0458,True,False,wall,0.0,1.0,-10.0
84,4510,-24.0,0,43,0.908107,3.9016,True,False,wall,0.0,-14.0,-10.0
85,4551,7.0,1,41,0.907735,2.8479,True,False,wall,10.0,7.0,-10.0
86,4602,-1.0,1,51,0.907272,2.6411,True,False,wall,10.0,-1.0,-10.0
87,4614,-9.0,0,12,0.907163,3.1096,True,False,wall,0.0,1.0,-10.0
88,4679,-8.0,0,65,0.906573,3.3927,True,False,wall,0.0,2.0,-10.0
89,4713,-15.0,0,34,0.906265,3.9331,True,False,wall,0.0,-5.0,-10.0
90,4726,5.0,1,13,0.906147,3.3372,True,False,wall,10.0,5.0,-10.0
91,4767,-16.0,0,41,0.905776,3.097,True,False,wall,0.0,-6.0,-10.0
92,4792,-8.0,0,25,0.90555,2.6698,True,False,wall,0.0,2.0,-10.0
93,4839,-18.0,0,47,0.905124,2.3748,True,False,wall,0.0,-8.0,-10.0
94,4874,-16.0,0,35,0.904807,2.915,True,False,wall,0.0,-6.0,-10.0
95,4909,-18.0,0,35,0.904491,2.5491,True,False,wall,0.0,-8.0,-10.0
96,4943,-15.0,0,34,0.904183,2.265,True,False,wall,0.0,-5.0,-10.0
97,4987,-1.0,0,44,0.903785,2.1334,True,False,wall,0.0,9.0,-10.0
